product_id,sku_id,product_name,brand_id,category_id,description,launch_date,status
P038321,SKU038321,Jeans 889,BR00207,CAT001,Great million pick plant spend close grow. Work sing despite name purpose especially to.,2025-08-29,ACTIVE
P038322,SKU038322,Backpack 760,BR00526,CAT002,Seem save trouble movie quality us. Activity action phone visit world fall.,2025-06-09,ACTIVE
P038323,SKU038323,Watch 665,BR00555,CAT002,Woman case although join detail. Arrive middle tell east coach nice.,2024-01-17,ACTIVE
P038324,SKU038324,Sneakers 900,BR00978,CAT002,She participant reduce candidate see matter far.,2025-12-08,ACTIVE
P038325,SKU038325,Headphones 898,BR00340,CAT002,Camera we arm anything. Program each box enter lead. We should need way any best.,2025-10-19,ACTIVE
P038326,SKU038326,Sneakers 454,BR00329,CAT005,Big per single speech data produce newspaper.,2025-12-13,ACTIVE
P038327,SKU038327,Backpack 479,BR00393,CAT001,Member personal debate appear such. Police training design president.,2025-05-03,ACTIVE
P038328,SKU038328,Laptop 722,BR00494,CAT005,"Help shake government leave. Name happy whatever writer necessary act.
Return book assume worker.",2026-08-17,ACTIVE
P038329,SKU038329,Jeans 208,BR00949,CAT003,Option service everything. Ability explain bring.,2024-08-18,ACTIVE
P038330,SKU038330,Saree 509,BR00878,CAT001,Into in can time. Mr leave whom people beat.,2026-07-04,ACTIVE
P038331,SKU038331,Headphones 980,BR00898,CAT002,Charge in decade project require. Whatever environmental sing care board gas certain.,2026-05-08,ACTIVE
P038332,SKU038332,Headphones 169,BR00114,CAT003,Administration car performance school world. Produce space size.,2024-08-23,ACTIVE
P038333,SKU038333,Laptop 657,BR00256,CAT005,"No bad human relate.
Matter staff culture radio. Take of meeting officer.",2024-02-21,ACTIVE
P038334,SKU038334,Headphones 129,BR00004,CAT002,With professor across around these yet. Character theory although interview.,2025-01-04,ACTIVE
P038335,SKU038335,Jeans 109,BR00635,CAT001,Question hit wind figure. Including free cell option item. Admit without on serious color.,2025-05-24,ACTIVE
P038336,SKU038336,Jeans 71,BR00022,CAT001,Role college small item. Then grow table firm. It quite beyond raise draw clearly become.,2026-09-16,ACTIVE
P038337,SKU038337,Headphones 681,BR00533,CAT001,Economy perform give crime improve left. Quickly gun remain open guess.,2024-11-28,ACTIVE
P038338,SKU038338,Saree 115,BR00969,CAT002,Let become too feel. Stay health state section hear join road wrong. High south third.,2024-11-28,ACTIVE
P038339,SKU038339,Backpack 634,BR00620,CAT003,Food both hand condition lay week find.,2024-01-19,ACTIVE
P038340,SKU038340,Headphones 225,BR00629,CAT004,Want local market. Into Democrat culture consumer candidate resource Democrat difference.,2024-11-26,ACTIVE
P038341,SKU038341,Headphones 911,BR00598,CAT001,Build from bed. Thought every sister what tend line.,2023-09-28,ACTIVE
P038342,SKU038342,Sneakers 647,BR00324,CAT002,Letter record similar in soon back. Certain entire establish natural computer deal.,2024-04-27,ACTIVE
P038343,SKU038343,Headphones 513,BR00109,CAT003,Whom accept admit successful art probably everything pull.,2023-10-30,ACTIVE
P038344,SKU038344,Laptop 556,BR00734,CAT005,General put ahead performance after use. Near almost form.,2024-11-03,ACTIVE
P038345,SKU038345,T-Shirt 491,BR00418,CAT003,Tv life black.,2026-02-18,ACTIVE
P038346,SKU038346,Jeans 695,BR00870,CAT001,Space rule their success. Music small process former. Nature lay choice. Impact data seek method.,2024-01-06,ACTIVE
P038347,SKU038347,Watch 574,BR00465,CAT001,Thought admit edge class free. Decide tell find. Yeah everyone good action determine while.,2023-09-25,ACTIVE
P038348,SKU038348,T-Shirt 664,BR00774,CAT001,Role stuff court of onto stop on. Company claim town tree development against.,2024-10-01,ACTIVE
P038349,SKU038349,Sneakers 944,BR00313,CAT002,"Relationship per hair. Practice manage may report what.
Thank bed store food must. This they loss.",2026-04-07,ACTIVE
P038350,SKU038350,Watch 68,BR00291,CAT004,Support dinner baby human late practice including. Almost decade difference land might bill.,2026-09-12,ACTIVE
P038351,SKU038351,Backpack 760,BR00715,CAT002,At leave student skill such hand. We perhaps candidate for they. Fish last nor special.,2024-04-23,ACTIVE
P038352,SKU038352,Jeans 508,BR00011,CAT002,Wife physical product college science natural choose. President realize firm per.,2023-10-03,ACTIVE
P038353,SKU038353,Jacket 892,BR00953,CAT003,Particular agree beat group hit moment. Often financial return Republican parent.,2024-03-22,ACTIVE
P038354,SKU038354,Jacket 135,BR00541,CAT001,Here discuss second knowledge maybe movie fill. Ability once rule send.,2026-07-21,ACTIVE
P038355,SKU038355,Sneakers 617,BR00137,CAT002,Evening maybe loss table above establish. They significant special network mouth.,2025-08-27,ACTIVE
P038356,SKU038356,Headphones 912,BR00545,CAT002,Hard meet scene notice stay alone.,2026-04-16,ACTIVE
P038357,SKU038357,Backpack 110,BR00055,CAT005,Season city reason once involve budget.,2024-05-17,ACTIVE
P038358,SKU038358,Jeans 338,BR00916,CAT005,Thing my until. Read turn quickly sit anything audience.,2025-01-08,ACTIVE
P038359,SKU038359,Sneakers 144,BR00372,CAT004,Feel feeling response least. Worry hard believe account in during.,2026-04-19,ACTIVE
P038360,SKU038360,Sneakers 481,BR00034,CAT002,Step radio partner prove. Of add born difficult while research audience.,2024-10-05,ACTIVE
P038361,SKU038361,Headphones 12,BR00726,CAT005,Exist edge work we. Job break significant recognize huge way management.,2025-11-26,ACTIVE
P038362,SKU038362,Sneakers 208,BR00852,CAT002,Part skill rate key doctor arrive tax. Big skin cover hold off.,2026-03-01,ACTIVE
P038363,SKU038363,Watch 355,BR00191,CAT005,Something market response anything. Local look people hotel leader help.,2024-12-07,ACTIVE
P038364,SKU038364,Laptop 584,BR00765,CAT003,Standard easy central memory reduce decision. Administration goal station score send whose.,2025-12-29,ACTIVE
P038365,SKU038365,Jacket 749,BR00661,CAT003,Practice hear high agency pull six. Hit his avoid source everybody common arm.,2024-06-05,ACTIVE
P038366,SKU038366,Sneakers 491,BR00590,CAT001,A space environment away they sing. Drug writer animal matter go civil.,2026-06-17,ACTIVE
P038367,SKU038367,T-Shirt 701,BR00210,CAT001,Firm onto store challenge involve. Wife day go trade personal while.,2023-11-16,ACTIVE
P038368,SKU038368,Sneakers 376,BR00345,CAT005,Long thank box husband necessary send.,2025-08-24,ACTIVE
P038369,SKU038369,Backpack 862,BR00349,CAT005,Product put may across lawyer most with occur. Never Congress painting.,2024-11-11,ACTIVE
P038370,SKU038370,Jacket 661,BR00779,CAT002,Range Republican ask safe history environment. Represent her according forget art data.,2024-04-26,ACTIVE
P038371,SKU038371,Saree 410,BR00866,CAT005,Visit wife life. Describe dream follow project shake entire structure.,2024-01-30,ACTIVE
P038372,SKU038372,Laptop 436,BR00669,CAT003,Get mean rate in against. Throw role heavy exist fill side.,2026-03-20,ACTIVE
P038373,SKU038373,Jacket 537,BR00153,CAT005,Short push walk. Small bit follow anyone stuff rise. Guy wide upon part use ahead.,2023-10-20,ACTIVE
P038374,SKU038374,Headphones 434,BR00361,CAT003,Reveal happy long face of say that anything.,2025-03-23,ACTIVE
P038375,SKU038375,T-Shirt 440,BR00608,CAT004,Each create long admit practice raise country. Make condition measure reality agent change.,2026-04-29,ACTIVE
P038376,SKU038376,Backpack 956,BR00614,CAT004,Opportunity table certain star already level. Mr later entire what quality.,2025-04-15,ACTIVE
P038377,SKU038377,Jeans 551,BR00646,CAT005,Beautiful change answer. Blood join across other hard. Better wind force red again do.,2024-02-09,ACTIVE
P038378,SKU038378,Jeans 328,BR00858,CAT005,Avoid off work soon laugh dream.,2024-11-08,ACTIVE
P038379,SKU038379,Laptop 580,BR00075,CAT005,Beyond discover be purpose.,2024-05-18,ACTIVE
P038380,SKU038380,Jacket 975,BR00379,CAT004,Opportunity ready image each research. Better floor water recent. Apply until build up across area.,2024-02-26,ACTIVE
P038381,SKU038381,Laptop 854,BR00142,CAT004,It professor agent agree eye consider. Dog memory join control economy.,2024-04-11,ACTIVE
P038382,SKU038382,T-Shirt 183,BR00616,CAT003,Wear story director weight the.,2025-07-29,ACTIVE
P038383,SKU038383,T-Shirt 491,BR00262,CAT005,Note mission mention can blood exist. Lose bad area hear development size second.,2025-11-12,ACTIVE
P038384,SKU038384,Jeans 852,BR00688,CAT002,Lot impact plant probably. Ball baby carry explain develop hot through.,2023-10-10,ACTIVE
P038385,SKU038385,Laptop 184,BR00888,CAT001,Challenge if this same foreign.,2024-03-14,ACTIVE
P038386,SKU038386,T-Shirt 322,BR00126,CAT005,Example bag rather focus. Each sometimes never boy begin.,2025-09-28,ACTIVE
P038387,SKU038387,Headphones 94,BR00016,CAT004,Short different company past. Reflect or season style look another.,2024-11-21,ACTIVE
P038388,SKU038388,Sneakers 643,BR00083,CAT001,Fast easy better soon. No affect officer occur.,2024-07-19,ACTIVE
P038389,SKU038389,Jacket 745,BR00198,CAT003,Fear too defense able camera everybody. Mission event price future. Also war political plant hope.,2023-12-07,ACTIVE
P038390,SKU038390,T-Shirt 377,BR00469,CAT003,Book dinner force arm. Agent remember western just growth.,2026-03-12,ACTIVE
P038391,SKU038391,Saree 191,BR00181,CAT001,Avoid whom could current cell less pattern. Manage civil remain throughout moment deal protect.,2025-11-05,ACTIVE
P038392,SKU038392,Jacket 311,BR00853,CAT002,Out catch child company. Rock catch at father wonder onto it bill.,2026-01-06,ACTIVE
P038393,SKU038393,Saree 209,BR00391,CAT003,Tree discuss natural least. Business red how break travel.,2024-09-05,ACTIVE
P038394,SKU038394,Backpack 701,BR00774,CAT002,Hair direction effect involve win media least. Nearly discuss Democrat church why.,2024-03-03,ACTIVE
P038395,SKU038395,Sneakers 802,BR00913,CAT003,His according reflect political society bank question best. Edge serve best local cell.,2024-03-04,ACTIVE
P038396,SKU038396,Jacket 401,BR00072,CAT002,Only go discover government. Go wife book message film. Public be radio determine loss need.,2025-02-06,ACTIVE
P038397,SKU038397,Headphones 450,BR00124,CAT004,Argue behind green couple wish hour. Process investment again. Teacher modern fear whom sit.,2026-01-18,ACTIVE
P038398,SKU038398,Saree 680,BR00123,CAT001,Major so kind increase. Seek site stock can assume. Cell military point heavy enjoy building chair.,2026-08-10,ACTIVE
P038399,SKU038399,Sneakers 272,BR00633,CAT002,Effort turn hundred somebody wonder national sort. Reason maybe place great wall interest.,2025-06-14,ACTIVE
P038400,SKU038400,T-Shirt 891,BR00283,CAT005,Next much seem activity beyond American technology. Campaign start actually keep break take.,2025-10-27,ACTIVE
P038401,SKU038401,Jeans 916,BR00095,CAT001,Majority true visit college west memory. Black picture pretty boy culture car forward.,2026-03-03,ACTIVE
P038402,SKU038402,Laptop 739,BR00751,CAT004,Provide walk region other north stay wind exactly. Detail later before meet gas.,2024-07-02,ACTIVE
P038403,SKU038403,Jeans 762,BR00676,CAT005,American heavy remain husband.,2026-09-04,ACTIVE
P038404,SKU038404,Jeans 93,BR00864,CAT004,Commercial hundred benefit poor. Both former shake.,2025-10-22,ACTIVE
P038405,SKU038405,Jeans 461,BR00535,CAT005,"Cut decide involve stock law over cell. Keep find quickly either style.
Nation sport allow himself.",2026-09-10,ACTIVE
P038406,SKU038406,Headphones 741,BR00469,CAT005,Hotel nature government they traditional. Ahead line account discuss full role could husband.,2024-12-14,ACTIVE
P038407,SKU038407,Jeans 648,BR00287,CAT001,Speak collection city walk gas. Law term remember interview significant walk.,2026-08-07,ACTIVE
P038408,SKU038408,Laptop 358,BR00319,CAT005,Apply fish find land without. Reveal economic travel product former.,2024-02-03,ACTIVE
P038409,SKU038409,Headphones 967,BR00590,CAT004,Reach care push service establish. Food identify hold perhaps treatment.,2023-09-24,ACTIVE
P038410,SKU038410,Backpack 323,BR00537,CAT003,Southern management cost after scientist. Thus speech manage financial.,2024-11-02,ACTIVE
P038411,SKU038411,T-Shirt 197,BR00134,CAT001,Back teacher bad real how mission. Method million kitchen. Any ahead pick end responsibility.,2025-10-01,ACTIVE
P038412,SKU038412,Backpack 844,BR00169,CAT004,Describe trip who knowledge pattern ever. Piece ago environment story someone stay.,2025-05-16,ACTIVE
P038413,SKU038413,Watch 275,BR00643,CAT002,Health watch major positive catch. Prevent color population read bank exist.,2024-07-05,ACTIVE
P038414,SKU038414,T-Shirt 58,BR00635,CAT005,Away seem more without special company. Science though mother most.,2026-02-26,ACTIVE
P038415,SKU038415,Jeans 535,BR00921,CAT001,Exactly push Republican not economic few type. Develop family interview memory key.,2026-02-17,ACTIVE
P038416,SKU038416,Laptop 155,BR00453,CAT002,Test per two along church. Community agreement late Democrat management chance.,2024-10-26,ACTIVE
P038417,SKU038417,T-Shirt 842,BR00541,CAT003,Next management hundred admit idea stock. They without expert Mrs season them.,2025-12-18,ACTIVE
P038418,SKU038418,Jeans 436,BR00665,CAT002,Away step subject high table.,2023-09-21,ACTIVE
P038419,SKU038419,Jacket 405,BR00232,CAT001,Foot town smile language. Dinner top conference agreement move general nothing.,2025-10-10,ACTIVE
P038420,SKU038420,Jacket 559,BR00429,CAT004,"Spend include only rate lose truth.
Strategy situation wind others.",2024-04-04,ACTIVE
P038421,SKU038421,Jeans 151,BR00639,CAT005,Product report space more positive. Born father goal condition heavy animal go total.,2026-08-03,ACTIVE
P038422,SKU038422,T-Shirt 802,BR00047,CAT002,Measure visit one. Democrat maybe board shake quickly break. Particular possible image like.,2023-11-21,ACTIVE
P038423,SKU038423,Headphones 220,BR00695,CAT005,Success on detail blood worry bit. Oil drop stop collection above address like.,2026-08-28,ACTIVE
P038424,SKU038424,Watch 299,BR00802,CAT005,Student series line citizen degree fly. Level personal pass get also.,2026-06-17,ACTIVE
P038425,SKU038425,Saree 122,BR00957,CAT001,Box lose actually concern play rate. Budget team summer.,2025-01-11,ACTIVE
P038426,SKU038426,Laptop 572,BR00903,CAT002,Record receive site him politics. Information truth executive ball knowledge none relate.,2024-05-28,ACTIVE
P038427,SKU038427,Jacket 970,BR00475,CAT003,Sure his any culture sense. Debate pattern agent fight issue.,2025-08-11,ACTIVE
P038428,SKU038428,Backpack 440,BR00084,CAT001,Myself serve city water very candidate. Soon report affect thus. Old government provide city.,2023-11-07,ACTIVE
P038429,SKU038429,Jeans 811,BR00476,CAT004,Cut scene effort article difficult machine eight service.,2025-04-09,ACTIVE
P038430,SKU038430,T-Shirt 247,BR00495,CAT005,Method manager million total sort lot still several. Want thus art ago old.,2024-02-04,ACTIVE
P038431,SKU038431,Backpack 662,BR00548,CAT004,Recent whether successful dream discussion actually we around.,2024-02-08,ACTIVE
P038432,SKU038432,Saree 513,BR00769,CAT005,Something himself American voice. Enter you season even.,2024-10-15,ACTIVE
P038433,SKU038433,Saree 992,BR00018,CAT001,Lay TV which approach art various instead strong. Writer it heart maybe family. Design run black.,2024-02-20,ACTIVE
P038434,SKU038434,Saree 761,BR00796,CAT002,Skill development everyone apply. Great nice difficult partner military myself.,2025-11-09,ACTIVE
P038435,SKU038435,Saree 369,BR00164,CAT001,Manage game me deal country. Staff address task give option teacher.,2024-05-03,ACTIVE
P038436,SKU038436,Saree 767,BR00865,CAT005,Take find together want none price. Mouth apply state view.,2026-01-11,ACTIVE
P038437,SKU038437,Headphones 721,BR00249,CAT001,Carry Mr ability science campaign. Age add tend investment.,2026-02-24,ACTIVE
P038438,SKU038438,Saree 589,BR00405,CAT003,Address sound last moment capital window. Hospital five new south trouble point. Above number one.,2024-09-02,ACTIVE
